gid,x,y,z
162922,8529.7099618,4492.1479498,9774.2812508
162923,7924.9599618,5433.3999028,8696.7011728
162929,8522.3798838,3601.3249518,9755.5712898
162938,8570.8603528,3031.1079108,9559.8808598
162954,8554.6601568,3232.0727548,9643.0009778
162956,8528.2099618,3313.7949228,9689.0712898
162969,7995.2998058,1698.9998788,8162.9013678
162979,8460.4599618,2951.4929208,9455.3417978
162991,8594.7998058,3594.2297368,9821.8916028
162993,8416.9101568,4561.4536138,9693.7011728
162998,8047.9697278,5302.7299808,8958.4316418
163038,8374.3603528,4914.6196298,9576.9414068
163039,8492.9501958,4207.9428718,9728.1611338
163055,8249.6298838,2318.9997568,8877.5214848
163087,8428.5400398,2620.1499028,9250.2714848
163089,8581.5703128,3991.9909678,9793.8808598
163099,7907.0698248,5469.7900398,8691.8710948
163108,8445.1396488,4480.1860358,9740.4609388
163112,8516.2294928,4473.5219738,9882.6416028
163114,8296.1796888,2221.4199228,8955.6308598
163118,8571.9902348,3063.5378428,9568.8417978
163125,8529.4599618,3760.2968758,9782.0410168
163135,8310.7500008,2088.0998548,8855.6611338
163138,8462.0800788,4662.7978528,9729.8115238
163148,7250.7597668,1726.5299078,6632.7871098
163157,8550.0302738,3201.6718758,9719.4316418
163164,8591.3994148,4138.0068368,9808.3613288
163168,8560.7500008,3138.6188968,9611.5214848
163183,7994.0600598,5413.6196298,8843.0312508
163189,7261.6567388,1664.2198498,6765.7192388
163191,8610.8203128,3462.6757818,9841.8417978
163202,8192.1201178,5072.6396488,9277.0410168
163209,8253.4101568,5285.6997078,9384.0009778
163219,7808.1699228,1611.5198978,7851.2412118
163225,8612.9101568,4190.5078128,9847.7109388
163230,8616.0800788,4139.4497078,9919.7910168
163245,8518.0000008,4668.6606458,9786.2412118
163249,8228.8603528,2151.4499518,8825.7011728
163253,8263.1601568,2174.0297858,8826.7714848
163263,8181.6396488,2134.4897468,8770.1113288
163272,8421.9794928,4685.1469738,9551.1914068
163281,7013.1088878,1939.8999028,6232.2392588
163291,8178.3100598,2117.7397468,8743.9316418
163293,7127.9189458,1768.2698978,6585.4194348
163295,7967.9199228,5412.5400398,8907.4208988
