gid,x,y,z
3086,8309.2597668,3514.8098148,9668.9814458
3091,8830.4697278,3362.2209478,9518.7412118
3099,7987.9497078,3665.9758308,9561.3808598
3112,8285.5302738,3553.5107428,9710.0214848
3113,8874.7500008,3284.8837898,9721.4814458
3118,8964.6103528,3313.6738288,9731.6611338
3125,8256.8896488,3329.2998058,9666.1708988
3133,8268.0302738,3481.5927738,9638.8808598
3161,8824.3896488,3205.9008798,9583.7617198
3173,7909.1000988,3778.6882328,9464.0712898
3200,8642.3095708,3404.0739758,9691.8115238
3216,8010.5600598,3728.4084478,9619.0615238
3230,8891.5400398,3412.3469248,9616.7617198
3260,8805.7197278,3261.3208018,9737.4511728
3316,8971.2900398,3351.6838388,9672.9609388
3328,7924.7197278,3667.6308598,9534.1015628
3357,8951.2001958,3333.1828618,9678.5615238
3361,8004.1596688,3690.0607918,9629.7714848
3369,8451.3300788,3179.6567388,9647.2910168
3388,8119.3300788,3582.8369148,9657.0117198
3434,8913.5996098,3374.3269048,9528.0917978
3456,8938.6894538,3051.9699718,9634.3115238
3480,7909.7797858,3807.0195318,9471.2617198
3481,7962.3300788,3506.1508798,9537.3212898
3495,7942.0297858,3545.9438488,9542.2910168
3496,8900.3496098,3335.2839368,9513.1113288
3526,8163.2900398,3401.9758308,9650.5009778
3535,8483.0498058,3206.6557628,9644.0117198
3543,8889.0498058,3390.7019048,9557.3417978
3590,8592.8398448,3281.7138678,9759.1611338
3608,8788.9199228,3075.1499028,9664.5810558
3616,8839.3701178,3176.2888188,9718.3710948
3618,8185.8798838,3387.1059578,9664.1708988
3649,8641.8203128,3255.4157718,9651.1210948
3652,8908.2597668,3470.9919438,9581.7910168
3656,8130.3500988,3526.9709478,9692.7109388
3691,8174.2099618,3515.0507818,9629.5117198
3748,8791.8603528,3391.1079108,9577.0410168
3752,8121.3999028,3648.6369638,9654.3613288
3755,7941.6298838,3695.7587898,9518.5009778
3757,8650.0595708,3305.4797368,9674.4316418
3761,8131.4599618,3451.4267588,9609.7617198
3768,8387.9697278,3251.7597668,9700.5009778
3773,8421.5097668,3241.6899418,9635.6513678
3778,8252.8095708,3343.6828618,9593.7412118
3799,8912.0898448,3187.6538098,9548.3808598
3847,8594.3398448,3165.2639168,9614.2910168
3867,8149.5400398,3366.8559578,9591.3613288
3889,8573.7500008,3171.8547368,9645.0712898
3908,8745.7294928,3141.9667978,9649.6113288
3910,8354.1396488,3349.9628918,9701.4208988
3925,8193.4296888,3377.3898938,9664.6513678
3930,8723.7695318,3320.8449718,9609.5615238
3935,8269.5195318,3472.4658208,9638.9814458
3940,8209.8203128,3573.7297368,9687.0312508
3965,8405.8095708,3230.9038098,9660.6816418
3975,8006.9096688,3657.7348638,9604.7910168
3979,8249.2294928,3512.6257328,9734.0117198
3983,8122.2700208,3555.8969738,9658.0615238
3998,8456.3701178,3280.8498548,9631.5312508
4014,8647.8994148,3225.0488288,9690.4609388
4017,8535.7695318,3202.5478528,9686.5712898
4018,7910.6699228,3681.6708988,9522.9414068
4047,8878.9101568,3174.7167978,9669.4511728
4049,8190.7700208,3508.9318858,9702.6113288
4060,8689.9501958,3247.7807628,9650.4013678
4068,7899.1298838,3827.1477058,9510.3613288
4077,8818.9599618,3212.2487798,9584.1308598
4119,8815.8701178,3395.1967778,9516.9609388
4130,8227.4199228,3295.1108408,9606.8710948
4147,8877.6699228,3385.0739758,9558.0117198
4155,8173.9599618,3486.8239758,9650.3115238
4196,8469.7998058,3331.1347668,9707.7314458
4206,8535.6298838,3250.9868168,9685.2216808
4217,8553.3398448,3215.7668468,9627.3017588
4219,8736.4697278,3329.4067388,9696.9111338
4231,7994.3798838,3434.1169438,9520.0917978
4261,8353.0703128,3434.1318368,9685.6611338
4279,8849.3798838,3245.1159678,9677.9511728
4284,8444.0195318,3455.0759288,9725.3916028
4288,7904.8500988,3575.6499028,9400.1816418
4303,8000.7197278,3594.5178228,9626.2412118
4317,8270.3603528,3546.2128918,9662.0615238
4328,8137.7299808,3453.6508798,9578.9208988
4342,8551.6103528,3382.2358408,9733.8613288
4345,8950.9501958,3038.4997568,9668.2412118
4371,8500.1494148,3206.1789558,9671.3515628
4408,8486.0097668,3376.8168958,9686.1708988
4467,7956.6796888,3580.0397958,9451.8212898
4472,8867.6601568,3185.1127938,9492.1914068
4507,8548.9599618,3212.6279308,9689.2812508
4520,8873.3701178,3159.4787608,9660.9013678
4527,8309.5595708,3372.7277838,9668.1308598
4528,8841.2597668,3231.4228528,9748.2812508
4529,8906.3496098,3143.5239268,9558.8115238
4580,8943.5302738,3169.8957528,9492.1708988
4582,8941.3798838,3312.5549328,9489.6113288
4610,8130.4296888,3470.5388188,9582.5214848
4612,7964.0297858,3562.1628428,9509.7509778
4620,8183.1098638,3578.7807628,9658.7011728
4629,8904.0302738,3195.4248058,9664.5214848
4635,8759.2294928,3318.3537608,9617.1210948
4649,8775.3398448,3216.6337898,9496.6015628
4651,8398.1494148,3296.3068858,9700.6914068
4667,8227.2998058,3479.8957528,9581.8310558
4670,8778.0400398,3366.4118658,9570.3115238
4683,8426.9697278,3481.2128918,9690.8310558
4685,8943.5097668,3391.5478528,9499.9511728
4709,8194.9394538,3552.6638188,9663.1416028
4777,8134.9799808,3517.5798348,9620.8710948
4779,8822.5195318,3561.2019048,9516.9013678
4788,8666.9501958,3398.8508308,9633.1210948
4819,8272.1494148,3597.9978038,9682.3212898
4838,8592.4794928,3158.7119148,9612.7509778
4876,8687.4794928,3434.3828128,9675.5810558
4891,8257.4501958,3534.0878918,9638.6914068
4894,8143.3398448,3445.3527838,9616.2714848
4903,8359.6894538,3385.0937508,9682.0615238
4915,7942.4697278,3534.9289558,9479.0009778
4922,8911.1796888,3313.4868168,9511.4316418
